"","año","region","electores","por_participacion","votos_emitidos","votos_validos","org_politica","tipo_org_politica","votos","por_votos"
"202",2002,"PIURA",848975,0.85702,727588,616308,"PARTIDO POLITICO NACIONAL PRIMERO PERU","PARTIDO POLÍTICO",9132,0.01482
"203",2002,"PIURA",848975,0.85702,727588,616308,"VOTOS EN BLANCO",NA,65194,NA
"204",2002,"PIURA",848975,0.85702,727588,616308,"VOTOS NULOS",NA,46086,NA
"205",2002,"PUNO",657090,0.87478,574806,459877,"MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA Y AYMARA ""MARQA""","MOVIMIENTO REGIONAL",121780,0.26481
"206",2002,"PUNO",657090,0.87478,574806,459877,"PODER DEMOCRATICO REGIONAL","MOVIMIENTO REGIONAL",108703,0.23637
"207",2002,"PUNO",657090,0.87478,574806,459877,"MOVIMIENTO INDEPENDIENTE REGIONAL ""FRENTE UNIDO PROGRESISTA""","MOVIMIENTO REGIONAL",72915,0.15855
"208",2002,"PUNO",657090,0.87478,574806,459877,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",61096,0.13285
"209",2002,"PUNO",657090,0.87478,574806,459877,"PARTIDO RENACIMIENTO ANDINO","PARTIDO POLÍTICO",36912,0.08026
"210",2002,"PUNO",657090,0.87478,574806,459877,"MOVIMIENTO NUEVA IZQUIERDA","PARTIDO POLÍTICO",31596,0.06871
"211",2002,"PUNO",657090,0.87478,574806,459877,"PARTIDO RECONSTRUCCION DEMOCRATICA","PARTIDO POLÍTICO",26875,0.05844
"212",2002,"PUNO",657090,0.87478,574806,459877,"VOTOS EN BLANCO",NA,53049,NA
"213",2002,"PUNO",657090,0.87478,574806,459877,"VOTOS NULOS",NA,61880,NA
"214",2002,"SAN MARTIN",328765,0.80965,266184,233020,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",53228,0.22843
"215",2002,"SAN MARTIN",328765,0.80965,266184,233020,"MOVIMIENTO INDEPENDIENTE NUEVA AMAZONIA","MOVIMIENTO REGIONAL",48420,0.20779
"216",2002,"SAN MARTIN",328765,0.80965,266184,233020,"PERU POSIBLE","PARTIDO POLÍTICO",37978,0.16298
"217",2002,"SAN MARTIN",328765,0.80965,266184,233020,"ALIANZA ELECTORAL UNIDAD NACIONAL","ALIANZA ELECTORAL",35979,0.1544
"218",2002,"SAN MARTIN",328765,0.80965,266184,233020,"ACCION POPULAR","PARTIDO POLÍTICO",28100,0.12059
"219",2002,"SAN MARTIN",328765,0.80965,266184,233020,"MOVIMIENTO INDEPENDIENTE IDEAS","MOVIMIENTO REGIONAL",22826,0.09796
"220",2002,"SAN MARTIN",328765,0.80965,266184,233020,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6489,0.02785
"221",2002,"SAN MARTIN",328765,0.80965,266184,233020,"VOTOS EN BLANCO",NA,13490,NA
"222",2002,"SAN MARTIN",328765,0.80965,266184,233020,"VOTOS NULOS",NA,19674,NA
"223",2002,"TACNA",158505,0.90296,143124,130305,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",37970,0.29139
"224",2002,"TACNA",158505,0.90296,143124,130305,"ALIANZA POR TACNA","MOVIMIENTO REGIONAL",33856,0.25982
"225",2002,"TACNA",158505,0.90296,143124,130305,"TACNA HEROICA","MOVIMIENTO REGIONAL",19546,0.15
"226",2002,"TACNA",158505,0.90296,143124,130305,"PERU POSIBLE","PARTIDO POLÍTICO",14589,0.11196
"227",2002,"TACNA",158505,0.90296,143124,130305,"ALIANZA ELECTORAL UNIDAD NACIONAL","ALIANZA ELECTORAL",9178,0.07043
"228",2002,"TACNA",158505,0.90296,143124,130305,"TODOS CON TACNA","MOVIMIENTO REGIONAL",9057,0.06951
"229",2002,"TACNA",158505,0.90296,143124,130305,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",3236,0.02483
"230",2002,"TACNA",158505,0.90296,143124,130305,"PARTIDO RECONSTRUCCION DEMOCRATICA","PARTIDO POLÍTICO",2873,0.02205
"231",2002,"TACNA",158505,0.90296,143124,130305,"VOTOS EN BLANCO",NA,4488,NA
"232",2002,"TACNA",158505,0.90296,143124,130305,"VOTOS NULOS",NA,8331,NA
"233",2002,"TUMBES",97341,0.89131,86761,79950,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",15418,0.19285
"234",2002,"TUMBES",97341,0.89131,86761,79950,"PERU POSIBLE","PARTIDO POLÍTICO",13393,0.16752
"235",2002,"TUMBES",97341,0.89131,86761,79950,"RECONSTRUCCION PARA UN TUMBES BELLO","MOVIMIENTO REGIONAL",12711,0.15899
"236",2002,"TUMBES",97341,0.89131,86761,79950,"AGRUPACION INDEPENDIENTE UNION POR EL PERU - FRENTE AMPLIO","PARTIDO POLÍTICO",9569,0.11969
"237",2002,"TUMBES",97341,0.89131,86761,79950,"MOVIMIENTO INDEPENDIENTE ""FAENA""","MOVIMIENTO REGIONAL",7795,0.0975
"238",2002,"TUMBES",97341,0.89131,86761,79950,"ACCION POPULAR","PARTIDO POLÍTICO",6443,0.08059
"239",2002,"TUMBES",97341,0.89131,86761,79950,"MOVIMIENTO INDEPENDIENTE ""LA VOZ DE LA FRONTERA""","MOVIMIENTO REGIONAL",4214,0.05271
"240",2002,"TUMBES",97341,0.89131,86761,79950,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",3916,0.04898
"241",2002,"TUMBES",97341,0.89131,86761,79950,"ALIANZA ELECTORAL UNIDAD NACIONAL","ALIANZA ELECTORAL",2705,0.03383
"242",2002,"TUMBES",97341,0.89131,86761,79950,"MANOS LIMPIAS POR UN TUMBES MEJOR","MOVIMIENTO REGIONAL",2143,0.0268
"243",2002,"TUMBES",97341,0.89131,86761,79950,"VIVA TUMBES YA","MOVIMIENTO REGIONAL",1643,0.02055
"244",2002,"TUMBES",97341,0.89131,86761,79950,"VOTOS EN BLANCO",NA,2062,NA
"245",2002,"TUMBES",97341,0.89131,86761,79950,"VOTOS NULOS",NA,4749,NA
"246",2002,"CALLAO",502674,0.84673,425630,374297,"PERU POSIBLE","PARTIDO POLÍTICO",101039,0.26994
"247",2002,"CALLAO",502674,0.84673,425630,374297,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",90248,0.24111
"248",2002,"CALLAO",502674,0.84673,425630,374297,"MOVIMIENTO POLITICO INDEPENDIENTE ""CHIM PUM CALLAO""","MOVIMIENTO REGIONAL",74934,0.2002
"249",2002,"CALLAO",502674,0.84673,425630,374297,"MOVIMIENTO INDEPENDIENTE CALLAO ""MI CALLAO""","MOVIMIENTO REGIONAL",37270,0.09957
"250",2002,"CALLAO",502674,0.84673,425630,374297,"ALIANZA ELECTORAL UNIDAD NACIONAL","ALIANZA ELECTORAL",20487,0.05473
"251",2002,"CALLAO",502674,0.84673,425630,374297,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",15365,0.04105
"252",2002,"CALLAO",502674,0.84673,425630,374297,"MOVIMIENTO INDEPENDIENTE ""JUNTOS POR EL CALLAO""","MOVIMIENTO REGIONAL",11574,0.03092
"253",2002,"CALLAO",502674,0.84673,425630,374297,"ORGANIZACION POLITICA REGIONAL ""VICTORIA CHALACA""","MOVIMIENTO REGIONAL",7899,0.0211
"254",2002,"CALLAO",502674,0.84673,425630,374297,"MOVIMIENTO AMPLIO PAIS UNIDO - MAPU","PARTIDO POLÍTICO",6411,0.01713
"255",2002,"CALLAO",502674,0.84673,425630,374297,"MOVIMIENTO NUEVA IZQUIERDA","PARTIDO POLÍTICO",3204,0.00856
"256",2002,"CALLAO",502674,0.84673,425630,374297,"FUERZA DEMOCRATICA","PARTIDO POLÍTICO",2968,0.00793
"257",2002,"CALLAO",502674,0.84673,425630,374297,"AGRUPACION INDEPENDIENTE UNION POR EL PERU - FRENTE AMPLIO","PARTIDO POLÍTICO",2898,0.00774
"258",2002,"CALLAO",502674,0.84673,425630,374297,"VOTOS EN BLANCO",NA,14939,NA
"259",2002,"CALLAO",502674,0.84673,425630,374297,"VOTOS NULOS",NA,36394,NA
"260",2002,"UCAYALI",191744,0.76772,147205,136208,"MOVIMIENTO INDEPENDIENTE ""NUEVA AMAZONIA""","MOVIMIENTO REGIONAL",41192,0.30242
"261",2002,"UCAYALI",191744,0.76772,147205,136208,"INTEGRANDO UCAYALI","MOVIMIENTO REGIONAL",32113,0.23576
"262",2002,"UCAYALI",191744,0.76772,147205,136208,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",17260,0.12672
"263",2002,"UCAYALI",191744,0.76772,147205,136208,"ALIANZA ELECTORAL UNIDAD NACIONAL","ALIANZA ELECTORAL",13763,0.10104
"264",2002,"UCAYALI",191744,0.76772,147205,136208,"PERU POSIBLE","PARTIDO POLÍTICO",13337,0.09792
"265",2002,"UCAYALI",191744,0.76772,147205,136208,"FRENTE REGIONAL ""ACUERDO POPULAR""","MOVIMIENTO REGIONAL",8316,0.06105
"266",2002,"UCAYALI",191744,0.76772,147205,136208,"ACCION POPULAR","PARTIDO POLÍTICO",3718,0.0273
"267",2002,"UCAYALI",191744,0.76772,147205,136208,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",2398,0.01761
"268",2002,"UCAYALI",191744,0.76772,147205,136208,"MOVIMIENTO INDEPENDIENTE RENACIMIENTO AMAZONICO (MIRA)","MOVIMIENTO REGIONAL",2369,0.01739
"269",2002,"UCAYALI",191744,0.76772,147205,136208,"MOVIMIENTO NUEVA IZQUIERDA","PARTIDO POLÍTICO",762,0.00559
"270",2002,"UCAYALI",191744,0.76772,147205,136208,"AGRUPACION INDEPENDIENTE UNION POR EL PERU - FRENTE AMPLIO","PARTIDO POLÍTICO",546,0.00401
"271",2002,"UCAYALI",191744,0.76772,147205,136208,"PARTIDO POLITICO NACIONAL PRIMERO PERU","PARTIDO POLÍTICO",434,0.00319
"272",2002,"UCAYALI",191744,0.76772,147205,136208,"VOTOS EN BLANCO",NA,5178,NA
"273",2002,"UCAYALI",191744,0.76772,147205,136208,"VOTOS NULOS",NA,5819,NA
"274",2006,"AMAZONAS",188841,0.82957,156656,139223,"FUERZA DEMOCRATICA","PARTIDO POLÍTICO",37315,0.26802
"275",2006,"AMAZONAS",188841,0.82957,156656,139223,"MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO","MOVIMIENTO REGIONAL",28773,0.20667
"276",2006,"AMAZONAS",188841,0.82957,156656,139223,"ACCION POPULAR","PARTIDO POLÍTICO",25650,0.18424
"277",2006,"AMAZONAS",188841,0.82957,156656,139223,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",18434,0.13241
"278",2006,"AMAZONAS",188841,0.82957,156656,139223,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",18197,0.1307
"279",2006,"AMAZONAS",188841,0.82957,156656,139223,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",10854,0.07796
"280",2006,"AMAZONAS",188841,0.82957,156656,139223,"VOTOS EN BLANCO",NA,7987,NA
"281",2006,"AMAZONAS",188841,0.82957,156656,139223,"VOTOS NULOS",NA,9446,NA
"282",2006,"ANCASH",635438,0.87295,554708,463860,"MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO","MOVIMIENTO REGIONAL",131463,0.28341
"283",2006,"ANCASH",635438,0.87295,554708,463860,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",81596,0.17591
"284",2006,"ANCASH",635438,0.87295,554708,463860,"RESURGIMIENTO PERUANO","PARTIDO POLÍTICO",68050,0.1467
"285",2006,"ANCASH",635438,0.87295,554708,463860,"MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO","MOVIMIENTO REGIONAL",51215,0.11041
"286",2006,"ANCASH",635438,0.87295,554708,463860,"ALIANZA REGIONAL ANCASH","ALIANZA ELECTORAL",31975,0.06893
"287",2006,"ANCASH",635438,0.87295,554708,463860,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",22653,0.04884
"288",2006,"ANCASH",635438,0.87295,554708,463860,"UNION POR EL PERU","PARTIDO POLÍTICO",20501,0.0442
"289",2006,"ANCASH",635438,0.87295,554708,463860,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",17359,0.03742
"290",2006,"ANCASH",635438,0.87295,554708,463860,"MOVIMIENTO ACCION NACIONALISTA PERUANO","MOVIMIENTO REGIONAL",10326,0.02226
"291",2006,"ANCASH",635438,0.87295,554708,463860,"ACCION POPULAR","PARTIDO POLÍTICO",9146,0.01972
"292",2006,"ANCASH",635438,0.87295,554708,463860,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""","MOVIMIENTO REGIONAL",8557,0.01845
"293",2006,"ANCASH",635438,0.87295,554708,463860,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",7307,0.01575
"294",2006,"ANCASH",635438,0.87295,554708,463860,"PARTIDO RENACIMIENTO ANDINO","PARTIDO POLÍTICO",3712,0.008
"295",2006,"ANCASH",635438,0.87295,554708,463860,"VOTOS EN BLANCO",NA,32991,NA
"296",2006,"ANCASH",635438,0.87295,554708,463860,"VOTOS NULOS",NA,57857,NA
"297",2006,"APURIMAC",209610,0.85303,178804,148026,"FRENTE POPULAR LLAPANCHIK","MOVIMIENTO REGIONAL",40029,0.27042
"298",2006,"APURIMAC",209610,0.85303,178804,148026,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",33868,0.2288
"299",2006,"APURIMAC",209610,0.85303,178804,148026,"UNION POR EL PERU","PARTIDO POLÍTICO",18734,0.12656
"300",2006,"APURIMAC",209610,0.85303,178804,148026,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",16920,0.1143
"301",2006,"APURIMAC",209610,0.85303,178804,148026,"MOVIMIENTO MACROREGIONAL TODAS LAS SANGRES - APURIMAC","MOVIMIENTO REGIONAL",13170,0.08897
"302",2006,"APURIMAC",209610,0.85303,178804,148026,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",11367,0.07679
"303",2006,"APURIMAC",209610,0.85303,178804,148026,"FRENTE POPULAR DEMOCRATICO","ALIANZA ELECTORAL",6324,0.04272
"304",2006,"APURIMAC",209610,0.85303,178804,148026,"FUERZA NACIONAL","PARTIDO POLÍTICO",4083,0.02758
"305",2006,"APURIMAC",209610,0.85303,178804,148026,"FUERZA DEMOCRATICA","PARTIDO POLÍTICO",3531,0.02385
"306",2006,"APURIMAC",209610,0.85303,178804,148026,"VOTOS EN BLANCO",NA,14026,NA
"307",2006,"APURIMAC",209610,0.85303,178804,148026,"VOTOS NULOS",NA,16752,NA
"308",2006,"AREQUIPA",786379,0.89098,700648,640284,"AREQUIPA, TRADICION Y FUTURO","MOVIMIENTO REGIONAL",223685,0.34935
"309",2006,"AREQUIPA",786379,0.89098,700648,640284,"FUERZA DEMOCRATICA","PARTIDO POLÍTICO",129383,0.20207
"310",2006,"AREQUIPA",786379,0.89098,700648,640284,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",109713,0.17135
"311",2006,"AREQUIPA",786379,0.89098,700648,640284,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",59431,0.09282
"312",2006,"AREQUIPA",786379,0.89098,700648,640284,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",35780,0.05588
"313",2006,"AREQUIPA",786379,0.89098,700648,640284,"AREQUIPA AVANCEMOS","MOVIMIENTO REGIONAL",34693,0.05418
"314",2006,"AREQUIPA",786379,0.89098,700648,640284,"UNION POR EL PERU","PARTIDO POLÍTICO",21809,0.03406
"315",2006,"AREQUIPA",786379,0.89098,700648,640284,"ACCION POPULAR","PARTIDO POLÍTICO",8001,0.0125
"316",2006,"AREQUIPA",786379,0.89098,700648,640284,"MOVIMIENTO INDEPENDIENTE LEON DEL SUR","MOVIMIENTO REGIONAL",7379,0.01152
"317",2006,"AREQUIPA",786379,0.89098,700648,640284,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",6981,0.0109
"318",2006,"AREQUIPA",786379,0.89098,700648,640284,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",3429,0.00536
"319",2006,"AREQUIPA",786379,0.89098,700648,640284,"VOTOS EN BLANCO",NA,15317,NA
"320",2006,"AREQUIPA",786379,0.89098,700648,640284,"VOTOS NULOS",NA,45047,NA
"321",2006,"AYACUCHO",320165,0.84786,271455,232727,"MOVIMIENTO INDEPENDIENTE INNOVACION REGIONAL","MOVIMIENTO REGIONAL",58542,0.25155
"322",2006,"AYACUCHO",320165,0.84786,271455,232727,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",44058,0.18931
"323",2006,"AYACUCHO",320165,0.84786,271455,232727,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",39879,0.17136
"324",2006,"AYACUCHO",320165,0.84786,271455,232727,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",34858,0.14978
"325",2006,"AYACUCHO",320165,0.84786,271455,232727,"QATUN TARPUY","MOVIMIENTO REGIONAL",32536,0.1398
"326",2006,"AYACUCHO",320165,0.84786,271455,232727,"FRENTE REGIONAL AYACUCHO","MOVIMIENTO REGIONAL",17999,0.07734
"327",2006,"AYACUCHO",320165,0.84786,271455,232727,"PARTIDO RENACIMIENTO ANDINO","PARTIDO POLÍTICO",4855,0.02086
"328",2006,"AYACUCHO",320165,0.84786,271455,232727,"VOTOS EN BLANCO",NA,16635,NA
"329",2006,"AYACUCHO",320165,0.84786,271455,232727,"VOTOS NULOS",NA,22093,NA
"330",2006,"CAJAMARCA",753083,0.86808,653739,520724,"FUERZA SOCIAL","MOVIMIENTO REGIONAL",152032,0.29196
"331",2006,"CAJAMARCA",753083,0.86808,653739,520724,"MOVIMIENTO NUEVA IZQUIERDA","PARTIDO POLÍTICO",90480,0.17376
"332",2006,"CAJAMARCA",753083,0.86808,653739,520724,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",76151,0.14624
"333",2006,"CAJAMARCA",753083,0.86808,653739,520724,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",41343,0.0794
"334",2006,"CAJAMARCA",753083,0.86808,653739,520724,"ACCION POPULAR","PARTIDO POLÍTICO",35458,0.06809
"335",2006,"CAJAMARCA",753083,0.86808,653739,520724,"MOVIMIENTO DE INNOVACION CAJAMARCA","MOVIMIENTO REGIONAL",35167,0.06753
"336",2006,"CAJAMARCA",753083,0.86808,653739,520724,"UNION POR EL PERU","PARTIDO POLÍTICO",33372,0.06409
"337",2006,"CAJAMARCA",753083,0.86808,653739,520724,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",23347,0.04484
"338",2006,"CAJAMARCA",753083,0.86808,653739,520724,"ALIANZA ELECTORAL UNIDAD NACIONAL","ALIANZA ELECTORAL",20698,0.03975
"339",2006,"CAJAMARCA",753083,0.86808,653739,520724,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",12676,0.02434
"340",2006,"CAJAMARCA",753083,0.86808,653739,520724,"VOTOS EN BLANCO",NA,47419,NA
"341",2006,"CAJAMARCA",753083,0.86808,653739,520724,"VOTOS NULOS",NA,85596,NA
"342",2006,"CUSCO",665606,0.85556,569463,501426,"UNION POR EL PERU","PARTIDO POLÍTICO",163500,0.32607
"343",2006,"CUSCO",665606,0.85556,569463,501426,"MOVIMIENTO REGIONAL INKA PACHAKUTEQ","MOVIMIENTO REGIONAL",138108,0.27543
"344",2006,"CUSCO",665606,0.85556,569463,501426,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",58502,0.11667
"345",2006,"CUSCO",665606,0.85556,569463,501426,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",50038,0.09979
"346",2006,"CUSCO",665606,0.85556,569463,501426,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",44416,0.08858
"347",2006,"CUSCO",665606,0.85556,569463,501426,"FRENTE INDEPENDIENTE MORALIZADOR","PARTIDO POLÍTICO",33519,0.06685
"348",2006,"CUSCO",665606,0.85556,569463,501426,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",8296,0.01654
"349",2006,"CUSCO",665606,0.85556,569463,501426,"PARTIDO MOVIMIENTO HUMANISTA PERUANO","PARTIDO POLÍTICO",5047,0.01007
"350",2006,"CUSCO",665606,0.85556,569463,501426,"VOTOS EN BLANCO",NA,29389,NA
"351",2006,"CUSCO",665606,0.85556,569463,501426,"VOTOS NULOS",NA,38648,NA
"352",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"PROYECTO INTEGRACIONISTA DE COMUNIDADES ORGANIZADAS","MOVIMIENTO REGIONAL",43134,0.26603
"353",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS","MOVIMIENTO REGIONAL",41164,0.25388
"354",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"MOVIMIENTO REGIONAL AYNI","MOVIMIENTO REGIONAL",20301,0.12521
"355",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",11745,0.07244
"356",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"UNION POR EL PERU","PARTIDO POLÍTICO",8791,0.05422
"357",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"FRENTE DESCENTRALISTA DE PUEBLOS ANDINOS","MOVIMIENTO REGIONAL",8776,0.05413
"358",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",8654,0.05337
"359",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"PARTIDO RENACIMIENTO ANDINO","PARTIDO POLÍTICO",7829,0.04829
"360",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"ACCION POPULAR","PARTIDO POLÍTICO",5986,0.03692
"361",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"MOVIMIENTO DESCENTRALISTA POPULAR RIKCHARISUN LLAQTA YUYAYCHANAKUNAPAQ","MOVIMIENTO REGIONAL",3712,0.02289
"362",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"REVOLUCION REGIONAL","MOVIMIENTO REGIONAL",2048,0.01263
"363",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"VOTOS EN BLANCO",NA,10995,NA
"364",2006,"HUANCAVELICA",218992,0.87358,191306,162140,"VOTOS NULOS",NA,18171,NA
"365",2006,"HUANUCO",379004,0.83115,315010,264748,"FRENTE AMPLIO REGIONAL","ALIANZA ELECTORAL",71584,0.27039
"366",2006,"HUANUCO",379004,0.83115,315010,264748,"MOVIMIENTO POLITICO HECHOS Y NO PALABRAS","MOVIMIENTO REGIONAL",47389,0.179
"367",2006,"HUANUCO",379004,0.83115,315010,264748,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",36754,0.13883
"368",2006,"HUANUCO",379004,0.83115,315010,264748,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",22557,0.0852
"369",2006,"HUANUCO",379004,0.83115,315010,264748,"MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO","MOVIMIENTO REGIONAL",17720,0.06693
"370",2006,"HUANUCO",379004,0.83115,315010,264748,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",16678,0.063
"371",2006,"HUANUCO",379004,0.83115,315010,264748,"UNION POR EL PERU","PARTIDO POLÍTICO",15295,0.05777
"372",2006,"HUANUCO",379004,0.83115,315010,264748,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",14752,0.05572
"373",2006,"HUANUCO",379004,0.83115,315010,264748,"MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO","MOVIMIENTO REGIONAL",12853,0.04855
"374",2006,"HUANUCO",379004,0.83115,315010,264748,"ACCION POPULAR","PARTIDO POLÍTICO",9166,0.03462
"375",2006,"HUANUCO",379004,0.83115,315010,264748,"VOTOS EN BLANCO",NA,16264,NA
"376",2006,"HUANUCO",379004,0.83115,315010,264748,"VOTOS NULOS",NA,33998,NA
"377",2006,"ICA",458360,0.90226,413558,372936,"PARTIDO REGIONAL DE INTEGRACION","MOVIMIENTO REGIONAL",119533,0.32052
"378",2006,"ICA",458360,0.90226,413558,372936,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",82031,0.21996
"379",2006,"ICA",458360,0.90226,413558,372936,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",80397,0.21558
"380",2006,"ICA",458360,0.90226,413558,372936,"ACCION POPULAR","PARTIDO POLÍTICO",24427,0.0655
"381",2006,"ICA",458360,0.90226,413558,372936,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",21299,0.05711
"382",2006,"ICA",458360,0.90226,413558,372936,"PERU POSIBLE","PARTIDO POLÍTICO",19866,0.05327
"383",2006,"ICA",458360,0.90226,413558,372936,"UNION POR EL PERU","PARTIDO POLÍTICO",16219,0.04349
"384",2006,"ICA",458360,0.90226,413558,372936,"FRENTE REGIONAL PROGRESISTA IQUEÑO","MOVIMIENTO REGIONAL",9164,0.02457
"385",2006,"ICA",458360,0.90226,413558,372936,"VOTOS EN BLANCO",NA,13627,NA
"386",2006,"ICA",458360,0.90226,413558,372936,"VOTOS NULOS",NA,26995,NA
"387",2006,"JUNIN",717102,0.8457,606453,531885,"CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES","ALIANZA ELECTORAL",136974,0.25753
"388",2006,"JUNIN",717102,0.8457,606453,531885,"MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA","MOVIMIENTO REGIONAL",93914,0.17657
"389",2006,"JUNIN",717102,0.8457,606453,531885,"FRENTE PATRIOTA PERUANO","MOVIMIENTO REGIONAL",87382,0.16429
"390",2006,"JUNIN",717102,0.8457,606453,531885,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",52359,0.09844
"391",2006,"JUNIN",717102,0.8457,606453,531885,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",30271,0.05691
"392",2006,"JUNIN",717102,0.8457,606453,531885,"ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA","MOVIMIENTO REGIONAL",24806,0.04664
"393",2006,"JUNIN",717102,0.8457,606453,531885,"UNION POR EL PERU","PARTIDO POLÍTICO",21204,0.03987
"394",2006,"JUNIN",717102,0.8457,606453,531885,"JUNIN SOSTENIBLE CON SU GENTE","MOVIMIENTO REGIONAL",20639,0.0388
"395",2006,"JUNIN",717102,0.8457,606453,531885,"PARTIDO NACIONALISTA PERUANO","PARTIDO POLÍTICO",18758,0.03527
"396",2006,"JUNIN",717102,0.8457,606453,531885,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",18537,0.03485
"397",2006,"JUNIN",717102,0.8457,606453,531885,"AGRUPACION INDEPENDIENTE SI CUMPLE","PARTIDO POLÍTICO",14374,0.02702
"398",2006,"JUNIN",717102,0.8457,606453,531885,"ALIANZA ELECTORAL UNIDAD NACIONAL","ALIANZA ELECTORAL",12667,0.02382
"399",2006,"JUNIN",717102,0.8457,606453,531885,"VOTOS EN BLANCO",NA,20345,NA
"400",2006,"JUNIN",717102,0.8457,606453,531885,"VOTOS NULOS",NA,54223,NA
"401",2006,"LA LIBERTAD",968320,0.86327,835926,717001,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",344131,0.47996
